ID,N,K,mst_brkga__f,st_brkga__f,greedy_brkga__f,skater__f,redcap__f,schc__f,azp_greedy__f,azp_sa__f,azp_tabu__f,mst_brkga__time,st_brkga__time,greedy_brkga__time,skater__time,redcap__time,schc__time,azp_greedy__time,azp_sa__time,azp_tabu__time,mst_brkga__last_gen,st_brkga__last_gen,greedy_brkga__last_gen
01__5__0,11,5,0.09406333455808341,0.09406333455808341,0.09406333455808338,0.09406333455808341,0.09406333455808341,0.09406333455808341,0.1560811502165853,0.9646573381096913,0.33191101088446995,0.49027514457702637,0.5269191265106201,1.1252996921539307,0.0,0.0,0.0,0.0009889602661132812,0.0,0.001009225845336914,101,100,100
